"name","ID","link","recommend","liked","disliked","experience","comment"
"Смартфон Meizu U10 32GB (Gold)","90efc110036a6be66dd378fb3aa14b38","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/meizu-u10-32gb-gold/","рекомендує цей товар","Отличный дизайн, качественная сборка. Телефон замечательный за свои деньги","При использовании более 15 мин начинает ощутимо греться в верхней части сзади. Как выяснилось болячка всех Mediatek","кілька тижнів",""
"Смартфон Meizu U20 16GB White","865ec1357869ed2cf5a75b263249b6d1","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/meizu-u20-16gb-white/","рекомендує цей товар","Покупала телефон сестре(14 лет) месяц назад, она в восторге! все работает исправно, пока косяков никаких не заметили. Цена, дизайн, функциональность - все отлично","Наушников в комплекте нет","кілька тижнів",""
"Смартфон Meizu M3 Note 32GB (Gray)","480375f88e2c4bb8a962d100393ba616","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/meizu-m3-note-32gb-gray/","рекомендує цей товар","Телефон просто супер, удобно лежит в руке. Красивый дизайн и отличное качество экрана..Камера за такую цену, тоже очень радует..Пользовалась не одним телефон, этот просто находка","Единственный минус, за полгода пользование, это то, что иногда вк выбивает, а так все супер","кілька місяців",""
"Смартфон Meizu M3 Note 16GB (Gold)","9f6165e3d67cf80c663e641e3be9feda","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/meizu-m3-note-16gb-gold/","рекомендує цей товар","Пока мне все нравится. Дизайн, скорость, камеры","Пока не жалуюсь","кілька днів",""
"Смартфон Meizu M3 Note 16GB (Gray)","ef3263f51161d4878229332cda8fe59f","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/meizu-m3-note-16gb-gray/","рекомендує цей товар","удобный в работе, мощный, камера, дисплей","нет","кілька годин","первое впечатление - мощный аппарат с супер камерой и дисплеем! удобный в использование. мне понравился!"
"Смартфон Meizu MX6 4/32GB (Grey)","007c42b48b0b51d40819c3084a444954","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/meizu-mx6-32gb-grey/","рекомендує цей товар","Камера, дизайн, интерфейс, быстрая зарядка","Время работы батареи, подвисает","кілька місяців","Многие знакомые жаловались на проблемы с Мейзу, решила взять модель подороже, надеясь, что не попаду в процент владельцев бракованного товара. 
Через месяц использования запала кнопка блокировки. После гарантийного ремонта - ЧЕРЕЗ ДЕНЬ снова запала."
"Смартфон Meizu M3 Note 32GB (Gray)","480375f88e2c4bb8a962d100393ba616","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/meizu-m3-note-32gb-gray/","рекомендує цей товар","Швидкість","Камера","кілька місяців",""
"Смартфон Meizu M3 Note 16GB (Gray)","ef3263f51161d4878229332cda8fe59f","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/meizu-m3-note-16gb-gray/","рекомендує цей товар","Смартфон відмінний, за таку ціну все працю належним чином","Немає поки того що не сподобалось","кілька місяців",""
"Смартфон Meizu U20 16GB Black","049bc0ee94d12f54196a78edd531c1f6","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/meizu-u20-16gb-black/","рекомендує цей товар","Понравилось всё, потому и купил","нет","кілька місяців","У кого-то виснет и не работает корректно ;(
Покупал на али, прислали запечатанный, договорился и обошлось в сотню баксов. Прошивка глобальная. Всё нормально. У нас все рефубьишные (чиненые) лучше не брать. Результат очевиден.
Шустрый, кому-то не понравилась скорость работы :( 
X COM Enemy Within - летает.
Качество фоток кому-то не нравиться ;(
Фотки с камеры фотостоки принимают и продают. Значит - нормальные.
Если такие крутые смотрите в сторону шестого про, а то и седьмого - и будет не о чем жалеть..."
"Смартфон Meizu U10 16GB (White)","a69ab10ec2490cc4dc97f1f46eec9ec5","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/meizu-u10-16gb-white/","рекомендує цей товар","Почти все, но есть один минус","Камера не очень,качество плохое","кілька днів",""
"Смартфон Meizu M5 32GB (Matte Black)","eda39e31d64788a84b228fb491d54d0d","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/meizu-m5-32gb-matte-black/","рекомендує цей товар","Яркий екран, добре тримається в руці, зовнішній вигляд, швидко працює навіть коли включено декілька програм, не погана камера, за всої гроші це відмінний товар тому всім рекомендую","поки що не знайшов недоліків","кілька днів",""
"Смартфон Meizu M3 Note 16GB (Gray)","ef3263f51161d4878229332cda8fe59f","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/meizu-m3-note-16gb-gray/","рекомендує цей товар","Получила этот телефон в качестве подарка, очень довольна. Телефон работает без глюков, батарея держит даже если целый день играете в игры, камера супер. Рекомендую","недостатков нет","кілька тижнів",""
"Смартфон Meizu M3 Note 16GB (Gold)","9f6165e3d67cf80c663e641e3be9feda","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/meizu-m3-note-16gb-gold/","рекомендує цей товар","все абсолютно","камера, динамик","кілька днів","С включенным Wifi, скайп, вк, почта, телеграмм, иногда смотрю стримы, звонки. Батареи хватило на 2 дня. Дисплей качественный, просматривать фильмы одно удовольствие, батарея держит очень долго, сенсор работает без ошибок, на сканер отпечатка нареканий нет, музыка через наушники просто великолепно звучит, с дизайном тоже все в порядке, метал. панелька не царапается при любом контакте со столом. Всего в телефоне 2 минуса, это динамик, сложно подобрать рингтон который звучал бы прилично без низких и высоких частот, и камера, все снимки смазанные, как бы ни старался. Но покупал я его не для этого. Рекомендую."
"Смартфон Meizu M2 (White)","7fdb843c3495e576a5d41c2ffe627cc0","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/meizu-m2-mini-white/","рекомендує цей товар","Телефон непоганий. Дуже подобається дизай, приємно тримати у руці. Працює добре, без лагів, також інтерфейс працює плавно. Телефон коштує своїх грошей","Приблизно через півроку на екрані з'явилась жовта смуга. Телефон було замінено на новий за гарантією","кілька місяців",""
"Смартфон Meizu M3 Note 32GB (Gray)","480375f88e2c4bb8a962d100393ba616","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/meizu-m3-note-32gb-gray/","рекомендує цей товар","Шустрый, яркий, стильный, памяти достаточно","Пока все устраевает","кілька місяців","Телефон у меня уже где то пару месяцев, за это время зарекомендовал себя неплохо, шустрый, не тормозит не виснет, памяти своей хватает на множество приложений, камера позволяет делать кажественные фото и видео снимки, оперативки тоже достаточно, покупкой доволен."
"Смартфон Meizu M3 Note 32GB (Silver-White)","2f4e566e0a09fb7db26920b999629e30","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/meizu-m3-note-32gb-silver-white/","рекомендує цей товар","всем доволен. цена-качество. пользуюсь больше чем пол года. проблем еще не было никаких. а скоро еще и большое обновление на флайм 6 а с ним и на андроид 6.0 и как они еще обещали до конца года и 7.0 андроид будит. значит будит еще больше автономности и разных мелких фишек..остался покупкой очень доволен..пытался иногда в игры играть в простые какие то без проблем. но что то типа фифы и танков будут иногда фризить после того как телефон прогреется. .так как я не играю доволен..батарея держит 2 дня.звоню очень часто по работе. + интернет + вайфай.заряжает как по мне достаточно быстро. читаю что пишут больше 2 часов. ну я как бы не замечал сколько там он заряжает но достаточно быстро. обычно на ночь ставлю..камера фронтальная с своими задачами справляется).а вот задняя не фонтан) хотелось бы лучшего) но для моих потребностей хватает (фото документов или что то подобное","иногда плохо слышат меня собеседники при разговоре. возможно из за сети или еще чего то","кілька місяців",""
"Смартфон Meizu MX6 4/32GB (Grey)","007c42b48b0b51d40819c3084a444954","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/meizu-mx6-32gb-grey/","рекомендує цей товар","Нормальная камера, USB Type C, быстро заряжается, жесты по заблокированному экрану, отлично держит заряд","Писклявый динамик, отсутствие слота карты памяти (для меня","кілька тижнів","Подумывал изначально о покупке Xiaomi Mi5 Pro 3/64, но там дисплейчик поменьше, а хочется-то 5,5''. Купил недавно ребёнку ""народный бюджетник"" Meizu M3 Note 3/32, с ним и буду сравнивать. В Meizu MX6 камера однозначно во много раз лучше, заряжается быстрее M3 Note, LG G4, Asus Zenfone 2, возможно чуток быстрее даже чем Samsung S7. В Antutu набирает телефон 92340 балов. Дактилоскопический датчик работает отлично. Аккумулятора хватает при жёсткой эксплуатации на день, вечером перед сном ещё процентов 20-30 заряда. Дисплей хорош, цвета нормальные. Звук в наушниках Apple Earpods от Iphone 5 и в гарнитуре от Samsung S7 очень тихий, а вот с Shure SE215, Koss Porta Pro и Bose IE2 отличный басовитый и громкий! Удобны жесты по заблокированному экрану, постоянно ими пользуюсь - разблокировать/заблокировать, вкл фонарик и тд. Наклеил стекло, засунул в чехол. Рекомендую к покупке."
"Смартфон Meizu Pro 6 32GB (Gold)","fd376afd2882f814bfb26b039207247b","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/meizu-pro-6-32gb-gold/","рекомендує цей товар","Дизайн, достойная камере при фотках днем, быстродействее","Время автономности но спасает функция быстрой зарядки","кілька годин","Купил данный девайс в инет магазине , цена оказалась ниже чем на алиекспрес, даже присутствует гарантия на один год. советую всем."
"Смартфон Meizu MX6 4/32GB (Grey)","007c42b48b0b51d40819c3084a444954","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/meizu-mx6-32gb-grey/","рекомендує цей товар","Хороший дислей та продуктивність, швидка зарядка просто супер","Flyme launcher (не подобається мені коли всі додатки на робочому столі), батареї при активному використанні вистачає на пів дня (з зовнішнім акумулятором це не вважати недоліком), скло не Gorilla Glass (одразу необхідно купувати захисне скло або плівку, бо дуже легко пошкодити), моно динамік (при горизонтальному перегляді відео, випадкова закриваєш пальцем","кілька тижнів","Всі вказані недоліки легко вирішити, тому рекомендую цей девайс до купівлі, Тим більше, що це хороше співвідношення ціни/якості"
"Смартфон Meizu Pro 6 32GB (Gray)","f4fa7a6d8b3cea83c93c03c3ce776fea","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/meizu-pro-6-32gb-gray/","рекомендує цей товар","Дизайн, экран (насыщенность черного, он прям с корпусом сливается","Батареи все же маловато (день еле дотягивает у меня, это без игор), мне пришел бракованный телефон (сильный гул кондеров в районе задней камеры которые создавали помехи во время беседы по телефону). Телефон поменяли по гарантии, но все же осадок остался","кілька днів","Камере 5 только потому что она умеет снимать, от телефона с таким бюджетом сверх качества не ожидал. Сравнить ее можно примерно с 5м айфоном...
Касательно скорости работы: замечал подергивания анимации при запуске нескольких задач одновременно, в играх не тестил даже... При этом все смарт режими выключены, в настройках установлена максимальная производительность.
Не сразу понял почему не приходят уведомления в приложениях, пришлось вычитывать форумы. Это скорее минус чем плюс, считаю что на старте должны приходить все уведомления и дать просто возможность отключать ненужные при желании пользователя, а не на усмотрения Flyme!!!"
"Смартфон Meizu U20 16GB Black","049bc0ee94d12f54196a78edd531c1f6","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/meizu-u20-16gb-black/","рекомендує цей товар","Покупала себе жена,до этого был леново 580,дизайн и сборка отличные,батарея держит нормально","скорость работы не такая уж и быстрая,экран не такой уж и яркий,а камера не такая уж и хорошая.но это не очень всё критично,смотря для чего нужен телефон","кілька місяців",""
"Смартфон Meizu M3 Note 16GB (Gray)","ef3263f51161d4878229332cda8fe59f","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/meizu-m3-note-16gb-gray/","рекомендує цей товар","В целом нравится практически всё - батарея держит замечательно, скорость работы достаточна для большинства задач, софт и прошивка тоже очень порадовали","Средненькая камера, на тяжелых игрушках иногда притормаживает (но играть все же довольно комфортно), порой пропадает 3g, помогает включение-выключение самолетного режима","кілька тижнів",""
"Смартфон Meizu Pro 5 32GB (Gray)","34d6fb0d38b917436389e04085b72962","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/meizu-pro-5-32gb-gray/","рекомендує цей товар","Большой 5,7"" экран.- Отличный функционал и удобство пользования FlymeOS.- Корректная, безглючная международная прошивка с нормальным переводом.- ОТЛИЧНАЯ скорость работы во всех приложениях и интерфейсе.- Не перегревается (комфортная температура под нагрузками).- Хорошо работает все оснащение, никаких придирок.- Замечательно работают все сенсоры, в том числе GPS","Очень скользкая задняя крышка.- С силиконовым бампером греется сильнее, а без него падает из рук","кілька місяців","У меня версия с 64 Гб на борту (ее на хотлайне уже нет в продаже) я могу сказать что это лучший смартфон который у меня когда-либо был. А пользоваться андроидом я начал довольно давно, и в использовании были и самсунги, и сони, и леновы. Это первый смартфон который для меня идеально удобен, а за его цену я просто не могу нарадоваться покупке! Абсолютная безглючность, никогда не зависает, не перегружается, все работает очень быстро, никаких тормозов или подвисаний, фризов и т.п. В общем это первый смарт который абсолютно не портит нервы. Параллельно использую китайскую модель леновы, вот его периодически хочется швырнуть куда подальше :))
Считаю что у мейзу это самый удачный смартфон, а новая модель PRO 6 это шаг назад. Диагональ 5,7 слабо, по размерам самого аппарата, отличается от 5,5"" леновы, но для меня размер экрана очень подходит, на нем удобно делать все, в том числе браузить по просторам интернета, не чувствуешь что в руках какой-то недоделанный обрезок, ощущение будто работаешь на большом планшете. Тач сенсор работает отлично, сканер отпечатка... ну тут есть нюансы, но они присущи и другим моделям и производителям, тому-же айфону. Идеально чистый и сухой палец срабатывает с вероятностью 99% с бешеной скоростью. Слегка влажный - уже точность падает раза в полтора и ложных срабатываний появляется больше. ОЧЕНЬ понравилось управление смартом одной кнопкой, это по началу не привычно но потом - необычайно удобно! Стандартные три кнопки управления леновы теперь раздражают :) Работает она таким образом: касание - кнопка ""назад"", нажатие - ""кнопка домой"", а панель задач вытаскивается свайпом снизу экрана вверх, что тоже удобно.
Одну проблему все же вспомнил. После апдейта системы, который, кстати, делается по воздуху, телефон начал глючить. Некорректно работали приложения. Пришлось делать вайп и заново заливать софт и контакты. После этого все заработало. Но это, похоже, проблема андроида на многих устройствах.

Написал много хвалебных отзывов :) Но хочу сказать что ни капли не преувеличил. По сравнению с, например Iphone 6 и 7 которыми я немного игрался (я не фанат эппла, отношусь к нему как к хорошему, но непомерно дорогому гаджету), мне мейзу нравится не меньше, а в смысле стоимости даже больше.
п.с. Единственное что немного напрягает - невозможность, или точнее - трудности использования смартфона в машине одной рукой. Например набрать на ходу номер - это уже акробатика, но тут вопрос выбора между большим экраном и одноруким управлением :)) Я однозначно за первое."
"Смартфон Meizu M3s 16GB (Silver)","6f1a032067409ea2da05fa9402ad86d0","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/meizu-m3s-16gi-silver/","рекомендує цей товар","Интересный дизайн, хороший экран,неплохая производительность, впечатлила камера","Качество центральной кнопки","кілька місяців","После 3-х недель использования перестал работать сенсор на кнопке и не снимал отпечаток, нельзя было сделать элементарный шаг ""назад"".
Отправили по гарантии в ремонт...там его держали больше месяца, оправдываясь задержкой кнопок а таможне. 
В итоге - прислали новый. Сейчас, с конца октября работает нормально.
Недавно, телефон лежал в кармане, хорошо что экраном к ноге, панель была придавлена и осталась вмятина....Так что сразу покупайте бампера!"
"Смартфон Meizu M3 Note 32GB (Gray)","480375f88e2c4bb8a962d100393ba616","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/meizu-m3-note-32gb-gray/","не рекомендує цей товар","Цена и 2 симки","все остальное","кілька місяців",""
"Смартфон Meizu M3s 32GB (Gray)","6cc350732c83dd9755633af3475eaa45","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/meizu-m3s-32gb-gray/","не рекомендує цей товар","Хорошие материалы. Быстродействие","Камера. GPS. Официальный сервис","кілька місяців","Через месяц перестала работать кнопка HOME, а так же сенсор этой же кнопки и сообветственно отпечаток не работает тоже. Появилась желтая полоска на экране. Телефон стал сам выключаться и перезагружаться. И это все спустя 2 месяца, Карл!))"
"Смартфон Meizu M3 Note 32GB (Gray)","480375f88e2c4bb8a962d100393ba616","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/meizu-m3-note-32gb-gray/","не рекомендує цей товар","внешний вид, шустрость","умер"" через 3 месяца бережного использования","кілька місяців","сдох через три месяца очень бережного и корректного использования, с телефона ""сдувались пылинки"". Благодаря ""яркому сервису оранжевого магазина"" уже месяц я без телефона и неизвестно когда вернут. То они его в Одессу отправили, то в Николаев, то деталь заказали - развод короче. Фото так себе. Первый и последний опыт использования китайского телефона
."
"Смартфон Meizu M3 Note 32GB (Gray)","480375f88e2c4bb8a962d100393ba616","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/meizu-m3-note-32gb-gray/","рекомендує цей товар","Автономность. Экран. Touch ID","Не iPhone.( Геолокация хромает","кілька місяців",""
"Смартфон Meizu M3s 32GB (Gold)","420d601da0cae1632c0314cb70b8b976","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/meizu-m3s-32gb-gold/","рекомендує цей товар","Дизайн и батарея","нельзя наклеить стекло из-за особенностей экрана","кілька днів","Хорошая камера, батарея при активном использовании держит 2 дня."
"Смартфон Meizu M2 (Gray)","bc3a9aa52a90086f8f8281891c4b7a92","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/meizu-m2-mini-gray/","не рекомендує цей товар","начинка ( у час випуску хороший проц).+ ціна.+ 2ГБ","камера.-батарея(автономність і те,що невідємна).-Загальний лоток на сім і флешку","рік і більше","Повторюватись не буду, про телефон написано уже дуже багато як тут так і оглядів в інтернеті.
Екран- у мене з часом зявились дві світлі полоси,не критично але заважало. В загальному добрий.
Автономність слаба,як і камера,фапати на неї можуть тільки ті у кого це перший апарат і не бачили інших камер,шуми,проблеми із зумом іт.д.
Розмовний динамік накрився через 4 місяця кристування.
У версіяї для Китая які ""кучеряво"" перепрошили( у ранніх версіях) неможливо обновляти через вафлю. Китай версію взалі прошивати ""кучеряво"" А обновляти потрібно обовязково,так як коли включаєш інет 3джі заряд просто зникає,тай вафля садила дуже, а нова прошивка покращує автономність. Не еконмте копійки і купляйте міжнародні версії.Або хоч ті які прошиті нормально. На 4пда достатньо інформації.На даний момент модель застаріла і не актульна."
"Смартфон Meizu MX5 16GB (Black/Gray)","6d639ec9304b20130d171a3edf5da7de","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/meizu-mx5-16gb-gray/","рекомендує цей товар","Просто замечательный смарт","не обнаружено","кілька годин","Не знаю, почему вы так рассуждаете, я вот приобрёл клёвый смартфон Meizu MX5 16GB и не мучаюсь. Он очень крепкий так как падал у меня не один раз с большой высоты и в офисе и на стоянке, живой и целый, сё работает отлично. Быстрый, запускаю до 6 приложений включая WI-FI и всё отлично. Две симки, опертаива 3 гига, камера 20 мп, лучше чем на АйФоне последнем даже. Просто супер телефон, друзья со своими АплФонами завидуют, а по прогам можно установить всё то же самое!"
"Смартфон Meizu M3 Note 16GB (Gray)","ef3263f51161d4878229332cda8fe59f","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/meizu-m3-note-16gb-gray/","рекомендує цей товар","Подумывал поменять телефон, случайно проходил мимо зашел  Meizu посмотреть. Пересмотрел потрогал поклацал, покрутил все, мечта была иметь телефон с кнопкой разблакировки и одновременно отпечатком пальцев","Посмотрим пока долго не пользовался. Радио бы еще","кілька годин",""
"Смартфон Meizu MX5 16GB (Black/Gray)","6d639ec9304b20130d171a3edf5da7de","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/meizu-mx5-16gb-gray/","рекомендує цей товар","Пользуюсь уже год. Отличный смартфон с хорошим набором функций. С первого дня в защитном стекле и чехле, если снять, будет как новенький. Глюков и лагов замечено не было..Если Вы любитель хранить фото/видео и поиграть в игры, 16 Гб, встроенной памяти будет мало!.Очень радует наличие сканера отпечатка пальцев, правда иногда срабатывает через раз и не под всеми углами распознает, но это бывает редко","Камера - вроде и хорошая, но все фото и видео отдают серым оттенком. Для фото документов приходится делать по несколько снимков, не всегда правильно фокусируется и выставляет яркость","рік і більше",""
"Смартфон Meizu U10 16GB (Black)","8fb32538d461e4f2cd3612b571ad0808","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/meizu-u10-16gb-black/","рекомендує цей товар","Пользуюсь неделю-полет нормальный.Внешний вид выше всяких похвал-красивый.У меня черный.Скорость работы не вызывает нареканий. Интернет очень шустрый.В играх идет все-но на средних настройках.Танки идут на малых настройках.Антуту-40500 баллов.Андроид 6.0 уже стоит.Батарея держит 1-2 дня при средних нагрузках.Качество связи на высоте.Собеседника слышно прекрасно.Есть не большая переплата по сравнению с Мeizu 3s - но оно того стоит","Стекло на задней крышке очень маркое в черном цвете.Батарею хотелось бы 4000м-а","кілька днів",""
"Смартфон Meizu M3s 32GB (Gray)","6cc350732c83dd9755633af3475eaa45","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/meizu-m3s-32gb-gray/","рекомендує цей товар","стильный дизайн, оптимальная цена-качество","недостатков не обнаружено","кілька місяців",""
"Смартфон Meizu M3 Note 16GB (Gray)","ef3263f51161d4878229332cda8fe59f","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/meizu-m3-note-16gb-gray/","не рекомендує цей товар","екран.+ батарея","якість камери.- андроід","кілька тижнів",""
"Смартфон Meizu M3 Note 16GB (Gray)","ef3263f51161d4878229332cda8fe59f","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/meizu-m3-note-16gb-gray/","рекомендує цей товар","Дизайн. Практически все нужное ПО установлено. Работает быстро и четко","Батарея слабая,  китайский в аккаунте Флайм. Камера в автоматическом режиме снимает плохо,  нужно подбирать настройки вручном режиме","кілька місяців",""
"Смартфон Meizu M2 (Gray)","bc3a9aa52a90086f8f8281891c4b7a92","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/meizu-m2-mini-gray/","рекомендує цей товар","Удобный интерфейс, не глючит, цена-качество на отлично","Батарея так себе, проблемы со звуком в нашуниках, постоянные паузы при воспроизведении","рік і більше",""
"Смартфон Meizu M3 Note 16GB (Gray)","ef3263f51161d4878229332cda8fe59f","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/meizu-m3-note-16gb-gray/","рекомендує цей товар","Дизайн смартфона очень нравится, цена соответствует качеству, удобный в использовании..Камера хорошая, фото получается качественные","Минусов пока не нашел","кілька годин",""
"Смартфон Meizu M3s 32GB (Gray)","6cc350732c83dd9755633af3475eaa45","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/meizu-m3s-32gb-gray/","рекомендує цей товар","Тонкий..5 дюймой.3/32G","Проблема с мобильным интернетом.Тихий динамик, на улице не слышно.Слабое вибро, тоже не слышно.Фонарик слабый очень, установил стороннее приложение, решился вопрос частично.Нет радио","кілька тижнів","4 за скорость, так как ну не видел я мега скоростных аппаратов, этот тоже не с этой области, но в целом работает быстрее, чем с 2 гигами оперативы.
5, норм экран.
4 камера разочаровала малость.

Прошивка 5.1.5.0G

07/10/2016 - Работаю в 3G, часто бывает, что при перемещении по городу, вроде показывается, что интернет есть, царапает, но по факту нужно сделать переподключение, тогда начинает нормально работать, при этом сеть 3g может ловить пару минут, напрягает.

13/10/2016 -  Обновился до 5.1.5.3G, проблема с мобильным интернетом осталась.Это ужас господа!
Не рекомендую данный аппарат, так как реально есть проблемы с мобильным интернетом. Придется ехать в сервис. 

18/10/2016 Произведена замена устройства, прошивка 5.1.5.2G

19/10/2016 Проблема с мобильным интернетом сохранилась.
Перезвонили с поддержки магазина. Сказали, что у данной модели телефона, в больших городах типа Киев, Одесса, Днепр наблюдается проблема с мобильным интернетом. В небольших городах типа Житомир, Чернигов проблемы не наблюдается.
Магазин вызвал пару спецов из Meizu, которые будут ездить тестировать сеть и выявлять причину.
Срок решения проблемы - неизвестен и как это будет выглядеть тоже (прошивка или еще чего).
Поскольку не прошло 14 дней, поехал сдавать телефон.

26/10/2016 Оператор Лайфселл по данной ситуации сказал, что проблема есть, будут устранять, сроки - до полугода.

27/10/2016 Попробовал поработать с Xiaomi Redmi 3S 16GB (Silver) http://hotline.ua/mobile-mobilnye-telefony-i-smartfony/xiaomi-redmi-3s-16gb-silver/discussion/, у этого свои баги. Вернулся на Meizu M3s 32GB (Gray)."
"Смартфон Meizu M3 Note 16GB (Gray)","ef3263f51161d4878229332cda8fe59f","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/meizu-m3-note-16gb-gray/","рекомендує цей товар","Все понравилось","Нету недостатков","кілька тижнів",""
"Смартфон Meizu M3s 32GB (Gray)","6cc350732c83dd9755633af3475eaa45","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/meizu-m3s-32gb-gray/","рекомендує цей товар","Почти все","в комментарии все расписал","кілька годин","Пользуюсь телефоном месяц.
Если брать в целом телефон очень хорош за свои деньги.
прошивка 5.1.5.0G
Но есть и минуса:
1. Sim карты не плотно сидят в лотке, прослушивается цокотение.
2. Кнопка вкл/вкл довольно таки сильно выпирает из-за чего можно отключить телефон 
3. Звук при разговоре иногда довольно таки печального качества да и еще слышна какая-то вибрация при разговоре.
4. Иногда уровень связи на первой сим-карте падает до нуля и обратно возвращается.
5. Зависают сервисы гугл: маркет - просто белый экран или при установке из пк установка не происходит, гуглфото - не синхронизирует автоматически. Для оживления нужно заходить в приложения, жать ""Остановка"" и заново запускать.
6. Отваливается/зависает gprs-интернет, необходима перезагрузка телефона или сим-карты
7. Нет русского Т9 в номеронабирателе
8. авто яркость работает непонятно. (у меня на предыдущем леново отрабатывало отлично)
9. Блокировка приложений по сканеру работает только вместе с блокировкой телефона, что лично мне не нравится.
пока все :)"
"Смартфон Meizu M2 (Gray)","bc3a9aa52a90086f8f8281891c4b7a92","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/meizu-m2-mini-gray/","рекомендує цей товар","Понравилось все. Это мой не первый смартфон. Перепробовал много, но этот лучший. В нем почти все идеально:.Дизайн .Скорость Работы.Простота в использовании.Экран.Камера","Хотелось чтобы батарея держала чуть подольше. А так недостатков нет","кілька місяців",""
"Смартфон Meizu M3s 16GB (Gray)","614d5c40d239b80a23fbf4c5f70d9943","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/meizu-m3s-16gb-gray/","рекомендує цей товар","зручність використання.продуктивність.час роботи.співвідношення ціна - якість","якість звуку динаміків","кілька тижнів","Смартфон зручно відчувається в руці і корпус виглядає дорого. Кнопка mTouch (home) має датчик розпізнавання відбитків.

5-ти дюймовий дисплей має достатньо хороші кути огляду і яскравість.

Процесор 8 ядер (4 по 1.5/ 4 по 1 гГц) працює шустро, в тесті Antutu - 38098.

Внутрішньої пам'яті доступно 10,58 гб, оперативної - 1643 мб.

Wi-Fi, 3G і GPS працюють як годиться. Додатки з Google Play завантажуються і запускаються без проблем.

Операційна система Android 5.1 з оболонкою Flyme зручна у використанні, є можливість зміни оформлення.

Акумулятор 3020mAh витримує близько двох днів.

Розпакування і комплектація в відео."
