"name","ID","link","recommend","liked","disliked","experience","comment"
"Планшет Samsung Galaxy Tab S5e 4/64GB LTE Black (SM-T725NZKA)","326d5473abc36966f2e3d6c49e83a286","https://hotline.ua/ua/computer-planshety/samsung-galaxy-tab-s5e-black-sm-t725nzka/","рекомендує цей товар","Легкий и не очень широкий. Можно держать одной рукой (для сравнения, iPad одной рукой удержать не получается)..- Рамки как раз оптимальной ширины, не занимают лишнего места но позволяют удобно держать планшет..- Отличный звук. Наверное, лучший звук по сравнению со всем планшетами и ноутбуками, что я слышал. Даже удивительно, как такой тонкий и лёгкий девайс издаёт такой звук..- Время работы очень приличное. При непрерывном использовании батареи хватает на день, при использовании час в день - на неделю..- Хороший дизайн, приятно взять в руки..- Есть голосовые звонки через громкую связь или наушники, в отличие от многих планшетов. Качество связи хорошее..- Обновился до Android 10","Цветопередача экрана ужасна. Добиться белого цвета в категорически невозможно. Экран уходит в зеленоватые и фиолетовые оттенки. Регулировка баланса белого есть, но не хватает ее диапазона, даже выведенные до упора настройки не дают нейтральный цвет. Плюс цвета меняются даже при совершенно небольшом изменении угла обзора. .- Нет разъема 3.5 мм для наушников","кілька місяців","Был куплен на замену iPad'у и в целом себя оправдал. Скорость работы не чемпионская, но для большинства приложений полностью достаточная. Если бы не ужасный экран, можно было бы сказать, что он во всём превосходит iPad. Если вам нужна хорошая цветопередача, то этот планшет рассматривать не стоит. Если цветопередача неважна, то можно смело рекомендовать для покупки."
"Планшет Samsung Galaxy Tab S6 Lite 10.4 4/64GB Wi-Fi Gray (SM-P610NZAA)","f31e7df58b42281909fa329ecf767056","https://hotline.ua/ua/computer-planshety/samsung-galaxy-tab-s6-lite-104-464gb-wi-fi-gray-sm-p610nzaa/","не рекомендує цей товар","Стилус","Экран - ужас. Глаза устают за пол часа","кілька днів","Сдал обратно чз пару дней. Оч уставали глаза, тупил в играх. Стилус на магнитике- приходилось постоянно искать по дому"
"Планшет Samsung Galaxy Tab S6 Lite 10.4 4/64GB Wi-Fi Blue (SM-P610NZBA)","18bcda5ac21813528f03b3d89010b7ce","https://hotline.ua/ua/computer-planshety/samsung-galaxy-tab-s6-lite-104-464gb-wi-fi-blue-sm-p610nzba/","не рекомендує цей товар","Пеперо-стилус","Очень устают глаза, игры не тянет. Вернул чз пару дней. Стилус на магнитике- в итоге постоянно теряется","кілька днів",""
"Планшет Samsung Galaxy Tab A 10.1 (2019) T510 2/32GB Wi-Fi Black (SM-T510NZKD)","cc9cedb1388521906f8f044ca925b288","https://hotline.ua/ua/computer-planshety/samsung-galaxy-tab-a101-t510-wifi-232gb-black-sm-t510nzkd/","рекомендує цей товар","1.Экран. Как качество изображения, так и соотношение сторон..2.Относительно небольшая цена..3.Относительно небольшие габариты для этой диагонали","1.Оперативной памяти только 2 Гб. Спасает, что быстрая..2.Слабенький процессор. И не очень энергоэффективный..3.Нигде не нашел инфу о технологии изготовления экрана","кілька годин","Брали на подарок для мультимедиа. На большее он и не подходит. Железо слабенькое. Размеры идеальные для просмотра видео. Консультанты утверждают, что экран изготовлен по технологии IPS, но подтверждения этому нигде нет. То, что матрица TFT - это инфа ни о чем. В принципе качество изображения неплохое, брать стоит."
"Планшет Samsung Galaxy Tab 3 7.0 16GB T211 White","964c3ffb4bff318fc83bdcc384e8eda4","https://hotline.ua/ua/computer-planshety/samsung-galaxy-tab-3-70-16gb-sm-t211-white/","рекомендує цей товар","Працює нормально, в міру швидко, є і WI-FI і 3G, хороший екран, нормальна автономність, підтримує карти пам'яті більшого об'єму ніж заявлені виробником","Якось швидко зіпсувалась батарея, на радіоринку замінили, та пропрацювала лише пів року","рік і більше","Чудовий планшет, все що мені потрібно в ньому було: WI-FI, 3G, екран хороший, батарея довго тримала, ігри тягнув. Камера не дуже, але мені вона не потрібна була взагалі, а для скайпу і такої достатньо. Підтримує карти пам'яті 32 ГБ, хоча виробник стверджує, що не повинен. Та чи занадто активно ним користувались, а чи просто бракована батарея мені попалась, бо якось швидко довелось її замінити, а нова батарея пропрацювала лише пів року. Зараз якщо не виключати його з розетки, то працює, а так заряд тримає лише декілька хвилин скільки б його не заряджав. Навіть і зараз із застарілим Android ним можна користуватись для перегляду фільмів та прослуховування музики, та і Youtube теж дивлюсь на ньому і сайти читаю, хоча випадок із батареєю залишив неприємний осад."
"Планшет Samsung Galaxy Tab S6 Lite 10.4 4/64GB LTE Pink (SM-P615NZIA)","f78558d98841efd6f8449689ad498dc6","https://hotline.ua/ua/computer-planshety/samsung-galaxy-tab-s6-lite-104-464gb-lte-pink-sm-p615nzia/","рекомендує цей товар","Все хорошо","Нет такого","кілька годин","Очень удобный планшет как под работу так и под учёбу.Большой приятный экран с отличным звучаниеи и с хорошей автономностью , при фильмах где-то 10-12 часов смело держит. С пером удобно работать с файлами и текстом , всегда можно что то подчеркнуть , либо оставить себе пару заметок , можно делать записи на заблокированом экране ,перо кстати крепиться магнитом к планшету - всегда под рукой.Получился универсальный домашний рабочий помощник , рекомендую"
"Планшет Samsung Galaxy Tab A 10.1 (2019) T510 2/32GB Wi-Fi Black (SM-T510NZKD)","cc9cedb1388521906f8f044ca925b288","https://hotline.ua/ua/computer-planshety/samsung-galaxy-tab-a101-t510-wifi-232gb-black-sm-t510nzkd/","рекомендує цей товар","За свою цену очень приличный девайс. Всё ставится и запускается без шаманства и дополнительных манипуляций","За его цену каких-то особых ожиданий не было, поэтому и разочаровываться не пришлось","кілька тижнів",""
"Планшет Samsung Galaxy Tab S6 10.5 LTE SM-T865 6/128GB Mountain Grey (SM-T865NZAA)","2bad18f3fcac15d09dcd05d416096c71","https://hotline.ua/ua/computer-planshety/samsung-galaxy-tab-s6-105-lte-sm-t865-silver-sm-t865nzaa/","рекомендує цей товар","В работе достаточно удобный, шустрый..Стилус в этой модели более удобен, чем палец как в рядовом применении, так и за счет дополнительных функций. (В старых моделях мной стилус воспринимался как игрушка, поигрался и забыл где-то далеко.).Удобно разблокировать планшет, снятием стилуса","1. Не удобно, складывать стилус при выключении назад. На ощупь я так и не научился этого делать. До сих пор по привычке выключаю экран, пытаюсь припарковать стилус, переворачиваю планшет, чтобы увидеть куда и какой стороной его парковать. После чего еще раз приходится выключать экран, так как при парковке стилуса он автоматом включается. Может привыкну, но пока бесит..2. Бытовая задача сфотографировать показания счетчика на нем невыполнима, так как в топовом планшете сэкономили на вспышке. (есть только на селфи камере, за счет максимальной яркости экрана)..3. На момент заказа не было чехлов с клавиатуров","кілька тижнів",""
"Планшет Samsung Galaxy Tab S5e 4/64GB Wi-Fi Silver (SM-T720NZSA)","5e7106752c768bc9ed135c804803f65f","https://hotline.ua/ua/computer-planshety/samsung-galaxy-tab-s5e-464-wi-fi-silver-sm-t720nzsa/","рекомендує цей товар","Пользуюсь планшетом уже 4 месяца. Отличная сборка, тонкий, металлический, 4 стерео динамика. Даже не ожидал, что планшет сможет выдавать такой звук. Быстрый в работе, обновляется. В режиме DEX заменяет мне ноутбук + подключаю мышку","Нравится всё","кілька місяців",""
"Планшет Samsung Galaxy Tab S5e 4/64GB Wi-Fi Gold (SM-T720NZDA)","e86d793717aa8afdf35b26e804cb9080","https://hotline.ua/ua/computer-planshety/samsung-galaxy-tab-s5e-464-wi-fi-gold-sm-t720nzda/","рекомендує цей товар","Автономность.4 динамика","Датчик освещения.Чуствительность WiFi.Отсутствие джека на проводные уши","кілька місяців","Брал на замену S2, не тянул старичок игры в макимуме.
Датчик освещенности живет своей жизнью, может увеличить или уменьшить яркость спустя 30мин работы в стабильном по освещенности помещении, отрубил. Нет выхода на проводные уши, решил вопрос купив беспроводные. Слабее в разы ловит сеть. Где у S2 стабильный прием WiFi, и показывает 3-4 деления, то у S5e показывает 1-2 и начинает подтормаживать.
Зато радует 4 динамика, любое положение гарантирует наличие звука. У S2, при вертикальном положении вообще беда (снизу два динамика закрыто), а при горизонтальном один из динамиков закрывает рука, и звук просто говоря моно."
"Планшет Samsung Galaxy Tab A 7.0 LTE Black (SM-T285NZKA)","b0946632b8512fdacf64e054d998db3d","https://hotline.ua/ua/computer-planshety/samsung-galaxy-tab-a-70-lte-black-sm-t285nzka/","рекомендує цей товар","Проверенный и надёжный брэнд. Габариты и функционал. Комфортный и эргономичный в руках","Значительных замечаний не выявлено","рік і більше","Самсунг уже неоднократно доказывал в работе свой профессионализм и преданность. По этой причине и планшет приобрёл именно этот, и не пожалел. Хотя меню и не совсем простое, в целом гаджет достойный. Мысли в записях сохранять удобно. Звук в нём радует и ублажает постоянно."
"Планшет Samsung Galaxy Tab A 7.0 Wi-Fi White (SM-T280NZWA)","b7ae6ad5d1bdf1e1359b935e73addcd7","https://hotline.ua/ua/computer-planshety/samsung-galaxy-tab-a-70-wi-fi-white-sm-t280nzwa/","не рекомендує цей товар","Немає","Дуже слабкий","кілька місяців","Це подарунок.Сам би ніколи не купив би планшет тим більш самсунг.
Через рік почав сильно тормозити тому просто закинули його і забули.
Рахую що планшети непрактичний девайс.
Це і не телефон і не ноутбук."
"Планшет Samsung Galaxy Tab E 9.6 3G Black (SM-T561NZKA)","5e6e2c15b339b357e67d843e156c74f7","https://hotline.ua/ua/computer-planshety/samsung-galaxy-tab-e-9point6-3g-black-sm-t561nzka/","рекомендує цей товар","Екран хоть і не Full HD, але яскравість і чіткість картинки на рівні. На такій великій діагоналі добре дивитись фільми у FullHD якості. Звук з динаміка середньої якості. 3G модем працює без перебоїв і скидання мережі","Як на мене, то слаба батарея. Швидко розряджається. Камера теж середнього (як для планшета) рівня","рік і більше","Планшет при середній навантаженості працює приблизно годин 5-6. Заряджається повністю від комплектного зарядного за 3,2 години.
Модель добре зібрана. Корпус не хрустить і не рипить. Як для бюджетної (порівняно) моделі то не поганій варіант для покупки.
Також би відмітив слабоватий процесор. Але для задач які я на цьому планшеті виконую, то вистачає його."
"Планшет Samsung Galaxy Tab A 10.1 (SM-T580NZWA) White","a04c1a665e1eb982684ffa3374fd446c","https://hotline.ua/ua/computer-planshety/samsung-galaxy-tab-a-101-sm-t580nzwa-white/","рекомендує цей товар","Великий яскравий екран.не глючить.нормальний звук з динаміку","замало пам'яті","рік і більше","Планшет служить вірою і правдою близько двох років. Екран великий, має хорошу передачу кольору та яскравість. Звук з динаміку та навушників на хорошому рівні. По міркам 2019 року 2гб оперативної пам'яті замало, але якщо обмежити роботу фонових програм то працює нормально. Камера так собі."
"Планшет Samsung Galaxy Tab A 10.5 3/32GB LTE Silver (SM-T595NZAA)","0c730fe54809d09f45cf140d48fa9246","https://hotline.ua/ua/computer-planshety/samsung-tab-a-t595-105-lte-332gb-silver-sm-t595nzaasek/","рекомендує цей товар","Работа телефонного модуля, экран, батарея, ЗВУК, ночной режим, возможность подключения док станции","Глюк микрофона","кілька днів","Глюк микрофона проявляется при записи видео или видеочате, помогает избавиться - вставить и вытянуть гарнитуру. Но непонятно в чем причина. ЗВУК - это звучище! Как из таких маленьких отверствий удалось добиться такой панорамы? Экран хороший, этого разрешения хватает с лихвой к тому же IPS нет никакого ШИМа - доволен. И радиомодуль - такого я не ожидал, не знаю что так положительно повлияло на его чувствительность но мое 5 яблочко просто отдыхает на одной палочке 3G против трёх LTE. Одно время, одно место, одна SIM. И ещё, прикупил зарядную док станцию - гнездо не разбивает (для тех кто в теме), постоянно в заряженном состоянии (аккумулятор не изнашивается) и отличная подставка (металическая)."
"Планшет Samsung Galaxy Tab S5e 4/64GB Wi-Fi Black (SM-T720NZKA)","8ae6174ed6386ab43ac3d7e26131ee8e","https://hotline.ua/ua/computer-planshety/samsung-galaxy-tab-s5e-wi-fi-black-sm-t720nzka/","рекомендує цей товар","Звук, автономность, экран, есть переходник тайп с на 3.5., быстрая зарядка в комплекте","Габаритный","кілька тижнів","Брал 6/128. Очень хороший планшет. Звук самый лучший! Экран шикарный. Батарея хорошо держит. Конечно, очень большой в сравнении с 8 дюймовым Tab s2, не очень удобно в руках держать, хотя вес лёгкий. После обзоров, было сомнение по Wi Fi, якобы если берёшь в горизонтальном положении, то пропадает Wi Fi, могу отметить, что у меня такого не возникало (но проверял, максимум это уходит одно деление из 3-х.), поддерживает 5Mhz 1х1 80Mhz."
"Планшет Samsung Galaxy Tab S6 10.5 LTE SM-T865 6/128GB Mountain Grey (SM-T865NZAA)","2bad18f3fcac15d09dcd05d416096c71","https://hotline.ua/ua/computer-planshety/samsung-galaxy-tab-s6-105-lte-sm-t865-silver-sm-t865nzaa/","рекомендує цей товар","Отличный экран (чуть уже по ширене, но диагональ больше). Скорость работы..Быстрая разблокировка по лицу даже в сумраке..128 Гб встроенной памяти","Стилус плохо держится, очень большой, риск потерять. Сделали бы как в старых планшетах Самсунга в корпусе, или как у Ноута (да, стилусы Ноута работают на планшете отлично!!!, но от планшета на Ноуте - нет","кілька тижнів","Брал для чтения книг и просмотра образовательных фильмов. Брал в Дубае в дьютике, вместе с Ноутом 10+. Цены лучше, намного"
"Планшет Samsung Galaxy Tab S2 9.7 (2016) 32GB Wi-Fi White (SM-T813NZWE)","cceef62b0d9131dd7313dcc10c67f526","https://hotline.ua/ua/computer-planshety/samsung-galaxy-tab-s2-2016-sm-t813nzke/","рекомендує цей товар","Отсутствие зависаний.Малый вес.Долгий срок службы АКБ.Тянет игры любые.Даже согнутый работает стабильно","При мощных играх и высокой яркости идет нагрев, ребенок играя согнул немного планшет..Камера очень слабая, но ей не пользуюсь, поэтому все равно","рік і більше","Уже 3года пашет каждый день. За это время ни разу не завис."
"Планшет Samsung Galaxy Tab S5e 4/64GB LTE Black (SM-T725NZKA)","326d5473abc36966f2e3d6c49e83a286","https://hotline.ua/ua/computer-planshety/samsung-galaxy-tab-s5e-black-sm-t725nzka/","рекомендує цей товар","1. Дуже легкий..2. Є можливість зробити, три основні кнопки управління, мінімалістичними за чого вони майже не використовують місце на екрані..3. Використання USB Type-C для зарядки завдяки чому відпала проблема неможливості підключити кабель з першого разу..4. Нарешті не потрібно вводити пароль, при кожному розблокуванні, завдяки сканеру відбитку пальця..5. Великий обсяг пам'яті на якому поміщаються всі програми і не треба їх переносити на карту пам'яті після встановлення і оновлення","1. Відсутність стандартного роз'єму для навушників..2. Не завжди зручно свайпати мінімалістичні основні три кпонки управління, краще б вони натискалися як і у звичайному режимі..3. Дуже напрягає примусове введення паролю, при розблокуванні, у зовсім неочікуванні моменти..4. Сумно, що док-станції досі не має у продажі","кілька тижнів","Довгоочікуваний планшет з вузькими рамками, сканером пальця і великим об'ємом пам'яті. Куда там тим iPad-ам..."
"Планшет Samsung Galaxy Tab A 10.1 32GB Wi-Fi Black (SM-T580NZKE)","516f2d1534d5e257db1e2c099a43ea7c","https://hotline.ua/ua/computer-planshety/samsung-galaxy-tab-a-101-32gb-wi-fi-black-sm-t580nzkexeo/","рекомендує цей товар","Шустрый, не глючит","Нет","кілька місяців","У моей дочери (6 лет) данный планшет уже около года. Моя дочь разобралась в нем почти сразу. Делает фотографии и снимает видео, которые на данном планшете получаются очень качественные. Но самое главное для нее это конечно же игры. А накачала она их просто уйму. И все они работают без тормозов. Что касается работы приложений, то они работают без зависаний. Такие приложение как навигатор или почта использую сам - работают без торможений. А еще конечно же просмотр видео и чтение сайтов на нем очень удобно. Иногда я даже не включаю компьютер так как не имеет смысла с данным планшетом. На все сайты с него (для меня) заходить как то проще и быстрее."
"Планшет Samsung Galaxy Tab S5e 4/64GB Wi-Fi Black (SM-T720NZKA)","8ae6174ed6386ab43ac3d7e26131ee8e","https://hotline.ua/ua/computer-planshety/samsung-galaxy-tab-s5e-wi-fi-black-sm-t720nzka/","не рекомендує цей товар","Скорость работы, экран. Все что есть работает","Нет комплектующих. Нет разъёма на снимку. Нет механическиъ кнопок как в тройке. Нет разъёма для наушников","кілька годин","В Жулянах украли S3 Tab. Вот это была вещь. Повёлся на цифру и 64 Гб памяти. Пожалел. Надо было тройку брать и не выпендриваться."
"Планшет Samsung Galaxy Tab S5e 4/64GB Wi-Fi Black (SM-T720NZKA)","8ae6174ed6386ab43ac3d7e26131ee8e","https://hotline.ua/ua/computer-planshety/samsung-galaxy-tab-s5e-wi-fi-black-sm-t720nzka/","не рекомендує цей товар","В целом позиционируется как отличный планшет между бюджетным и флагманом, подкупило наличие всего..Изысков не требовалось","Просто не работает вай-фай.* Подключается.* Работает короткое время.* При продолжительном использовании чаще не подключен, чем подключен. ..Мессенжеры отправляют сообщения через неопределенное время, браузер показывает 404","кілька тижнів",""
"Планшет Samsung Galaxy Tab A 10.1 (2019) T510 2/32GB Wi-Fi Black (SM-T510NZKD)","cc9cedb1388521906f8f044ca925b288","https://hotline.ua/ua/computer-planshety/samsung-galaxy-tab-a101-t510-wifi-232gb-black-sm-t510nzkd/","рекомендує цей товар","Быстрый в работе, памяти хватает, легкий в использовании, большой экран и багов вообще не было","За все время Пользование НЕ заметил","кілька місяців","Взял 10 месяцев назад. Полностью устраивает и со своими функциями справляется, как и вся техника Samsung которая у меня была. Проблем вообще никаких. Купил с версией андроида 7, официальное обновление 8 скачалось и установилось без проблем. Батареи сейчас хватает где-то на 3-4 дня при том, что в день совершаю пару звонков в мобильной сети, пару раз за всё время (3-4 дня) звоню по видео по мобильной сети и по пару часов в день играю в игры, wifi включен практически 24/7, подсветка 10-15%."
"Планшет Samsung Galaxy Tab A 7.0 LTE Silver (SM-T285NZSA)","de3907e847ed52df72f10e2a9f0cc4cc","https://hotline.ua/ua/computer-planshety/samsung-galaxy-tab-a-70-lte-silver-sm-t285nzsa/","рекомендує цей товар","Небольшой размер, чуть больше смартфона лопаты. Приятный внешний вид, неплохой экран. Разрешения для такой диагонали достаточно","Мало внутренней памяти, 8 гигабайт явно мало для ос и приложений. Нужно хотя бы 16. Тормозов нет но оперативной памяти тоже впритык, заметно при некоторых играх","рік і більше","Самый дешевый планшет из среднебюджетных. Главный плюс это компактность"
"Планшет Samsung Galaxy Tab A 8.0 16GB LTE White (SM-T355NZWA)","eda4ebedc37af02cb9be0ad579a29a71","https://hotline.ua/ua/computer-planshety/samsung-galaxy-tab-a-80-16gb-lte-white-sm-t355nzwa/","рекомендує цей товар","Все кроме разрешения экрана. Яркость достаточная даже на солнце. В работе неитормозит. Запускаю несколько приложений и все ок. Размер и формат экрана идеальны для чтения и серфинга","Разрешение экрана здесь низкое, не ожидаешь такое в 2016 и это среднебюджетная линейка. Со временем обдирается краска на серебристой окантовке под метал. Камера не ахти но пойдет для информативных фото","рік і більше","Использую несколько лет. Без особых нареканий. С разрешением экрана смирилась так как особвх проблем он не создает и если не сравнивать детализацию с другими устройствами то вполне пойдет. Кому нужно больше то есть модель новее там разрешение 1280-720."
"Планшет Samsung Galaxy Tab S4 10.5 64GB LTE Black (SM-T835NZKA)","a7e66130fad8d3bb4d12f9b839d23753","https://hotline.ua/ua/computer-planshety/samsung-galaxy-tab-s4-105-64gb-lte-black-sm-t835nzka/","рекомендує цей товар","Хороший планшет","За время пользования планшетом,не нашел","кілька годин",""
"Планшет Samsung Galaxy Tab S4 10.5 64GB LTE Grey (SM-T835NZAA)","e332a8a939a43ea28ddda3a39bde024e","https://hotline.ua/ua/computer-planshety/samsung-galaxy-tab-s4-105-64gb-lte-grey-sm-t835nzaa/","не рекомендує цей товар","Скорость работы, качество сборки, дисплей AMOLED, режим DEX","ШИМ, частота экрана около 240 Гц, цена в Украине","кілька днів","Я поклонник Galaxy, но тут Samsung споткнулся.
У меня было несколько дней, чтобы оценить флагманский планшет, поэтому я объективно могу вас заверить, что это лучшее, что есть на рынке планшетов на Андроид, но есть только один неприятный для меня момент, из-за которого я отдал планшет обратно в магазин.
Экран имеет отличные насыщенные цвета, как у всех современных AMOLED. Но могу вас заверить, что если у вас чувствительные глаза, то вам не понравится проводить за этим планшетом много времени, из-за мерцания экрана.
В начале я и не понял, что не так. А потом почитал подробные обзоры, и все стало понятно. На любом уровне яркости в этом планшете присутствует значимая модуляция с частотой 240 Гц, а это очень плохо, с уменьшением яркости еще хуже. Так что, если дороги глаза, то настоятельно не рекомендую! ШИМ в планшете за такие деньги, это что-то... В зависимости от индивидуальной чувствительности такое мерцание может вызывать повышенную утомляемость, особенно при долгой работе за планшетом. =( 
В остальном +/- все отлично, и это подтвердят многочисленные обзоры блогеров... ))) 
Купил вместо него Samsung Galaxy Tab A 2018 10.5. Процессор слабоват для игр, но для основных задач идеален + нет ШИМ. Нечего не мерцает и экран отличный IPS."
"Планшет Samsung Galaxy Tab A 10.5 3/32GB LTE Silver (SM-T595NZAA)","0c730fe54809d09f45cf140d48fa9246","https://hotline.ua/ua/computer-planshety/samsung-tab-a-t595-105-lte-332gb-silver-sm-t595nzaasek/","рекомендує цей товар","TouchWiz, Отличный IPS экран c форматом 16:10, софттач пластик задней панели, 4 динамика, великолепный звук, USB Type-C, быстрая зарядка, LTE","Официальная цена в Украине, не для игр с мощной графикой","кілька тижнів","Самсунг стоило бы поругать, за то что они выпускают на рынок планшет на процессоре Qualcomm Snapdragon 450 в 2018 году за такую то цену. Мне прежде всего, как поклоннику Samsung больше всего понравилось сбалансированность данной модели. Не стоит ожидать, что этот планшет будет работать идеально в играх с требовательный графикой, таких как PUBG и Asphalt 9. Тут только минимальные и средние настройки графики. А вот в WOT Blitz я играю почти на максимальных без теней, и мне нормально, меня устраивает.
Данный планшет идеален для просмотра медиаконтента (фильмы, мультики, YouTube), благодаря формату экрана 16:10 и отличному звуку с Dolby Atmos, или 4-х колонок на выбор. Звук громкий и четкий. Правда если он у вас в руках то вы скорее всего закроете 2 из 4-х динамиков. 
Планшет очень шустрый, даже если открыто несколько приложений в фоне, и для повседневных задач он идеален. 
Отдельного уважения заслуживает автономность этого устройства. Аккумулятор 7300 мА*ч. Он очень-очень медленно расходует заряд. Не то что S серия смартфонов. =) 
Встроенной памяти 32 Гб вам скорее всего хватит с головой. Считаю 3 Гб оперативной памяти вполне достаточно без запаса.
Есть быстрая зарядка в комплекте. 
Присутствуют почти все фишки TouchWiz. Сейчас планшет на базе Android 8.1 OREO, но в октябре 2019 года должен прилететь Android 9 PIE.
Да, этот процессор слабоват для игр, но для основных задач идеален + нет ШИМ. Нечего не мерцает и экран отличный IPS в отличии от модели Samsung Galaxy Tab S4 10.5, который пришлось вернуть в магазин из-за частоты экрана около 240 Гц. 
Планшет очень приятен в руках из-за софттач пластика на задней панели. Даже чехол не хочется на него одевать.=) 
В общем рекомендую к покупке. Всем добра!!!"
"Планшет Samsung Galaxy Tab S4 10.5 64GB LTE Black (SM-T835NZKA)","a7e66130fad8d3bb4d12f9b839d23753","https://hotline.ua/ua/computer-planshety/samsung-galaxy-tab-s4-105-64gb-lte-black-sm-t835nzka/","не рекомендує цей товар","Скорость работы, качество сборки, дисплей AMOLED, режим DEX","ШИМ, частота экрана около 240 Гц, цена в Украине","кілька днів","Я поклонник Galaxy, но тут Samsung споткнулся.
У меня было несколько дней, чтобы оценить флагманский планшет, поэтому я объективно могу вас заверить, что это лучшее, что есть на рынке планшетов на Андроид, но есть только один неприятный для меня момент, из-за которого я отдал планшет обратно в магазин.
Экран имеет отличные насыщенные цвета, как у всех современных AMOLED. Но могу вас заверить, что если у вас чувствительные глаза, то вам не понравится проводить за этим планшетом много времени, из-за мерцания экрана.
В начале я и не понял, что не так. А потом почитал подробные обзоры, и все стало понятно. На любом уровне яркости в этом планшете присутствует значимая модуляция с частотой 240 Гц, а это очень плохо, с уменьшением яркости еще хуже. Так что, если дороги глаза, то настоятельно не рекомендую! ШИМ в планшете за такие деньги, это что-то... В зависимости от индивидуальной чувствительности такое мерцание может вызывать повышенную утомляемость, особенно при долгой работе за планшетом. =( 
В остальном +/- все отлично, и это подтвердят многочисленные ""продажные"" и не очень обзоры блогеров... ))) 
Купил вместо него Samsung Galaxy Tab A 2018 10.5. Процессор слабоват для игр, но для основных задач идеален + нет ШИМ. Нечего не мерцает и экран отличный IPS."
"Планшет Samsung Galaxy Tab A 10.1 32GB Wi-Fi Black (SM-T580NZKE)","516f2d1534d5e257db1e2c099a43ea7c","https://hotline.ua/ua/computer-planshety/samsung-galaxy-tab-a-101-32gb-wi-fi-black-sm-t580nzkexeo/","рекомендує цей товар","с ходу прилетело обновление андроид до версии 8,1.быстрая и плавная работа.хорошая батарейка.приятные кнопки.яркий экран","звук на троечку.неадекватный датчик освещения","кілька днів","Планшетом очень доволен, свои функции и цену отрабатывает на все 100%!
Единственное, что расстраивает - автояркость дисплея, очень неадекватно работает: при умеренном освещении яркость просто на минимуме, ситуация меняется только при прямом освещении на экран. На всех телефонах авторегулировка яркости включена, и она работает незаметно, а тут - коряво и ни капли не плавно... Но это скорей придирки.
Если следить за системой и чистить память от кеша и ненужных файлов - планшет будет долгие годы работать шустро как с коробки!"
"Планшет Samsung Galaxy Tab S4 10.5 64GB LTE Black (SM-T835NZKA)","a7e66130fad8d3bb4d12f9b839d23753","https://hotline.ua/ua/computer-planshety/samsung-galaxy-tab-s4-105-64gb-lte-black-sm-t835nzka/","рекомендує цей товар","Розмір та екран","Все класно","кілька тижнів","Беріть не пошкодуєте"
"Планшет Samsung Galaxy Tab S3 Silver (SM-T820NZSA)","2d72ad3c757feb0fd684ec3a2d858d78","https://hotline.ua/ua/computer-planshety/samsung-galaxy-tab-s3-silver-sm-t820nzsa/","рекомендує цей товар","Цена и дизайн","Хотелось бы камеру получше","кілька місяців","Аппарат отличный, памяти достаточно, хороший дисплей, яркий и разрешение чёткое, быстрый процессор. Отлично подходит для работы в интернете. Единственное, что хотелось бы камеру получше."
"Планшет Samsung Galaxy Tab S4 10.5 64GB LTE Black (SM-T835NZKA)","a7e66130fad8d3bb4d12f9b839d23753","https://hotline.ua/ua/computer-planshety/samsung-galaxy-tab-s4-105-64gb-lte-black-sm-t835nzka/","рекомендує цей товар","Отличный планшет Все сделано качественно и аккуратно Звук отличный Работать на нем приятно Быстро заряжается за 80 минут","Нет НФС Нет беспроводной зарядки Нет защиты от влаги","кілька тижнів",""
"Планшет Samsung Galaxy Tab S4 10.5 64GB LTE Black (SM-T835NZKA)","a7e66130fad8d3bb4d12f9b839d23753","https://hotline.ua/ua/computer-planshety/samsung-galaxy-tab-s4-105-64gb-lte-black-sm-t835nzka/","рекомендує цей товар","Дизайн.— Дисплей.— Мощность.— Камеры.— Автономность.— Динамики AKG.— Поддержка стилуса","нет Hi-fi .— нет защиты.— цена","кілька годин","Это планшет уступает Apple тем, что он на Андроиде. Андроид бесполезный в исполнение планшетов. Рекомендую для тех у кого экосистема Samsung."
